,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
103,-0.8513787201,-0.5223124998,0.04841406221,1,-5840000000,139000000000,60400000000,7367484.28,432665.1846,617909.2182,-0.1018537268,0.5705939218,0.814891646
104,-0.8513303306,-0.5223125213,0.04925740607,1,-5840000000,139000000000,60400000000,7366733.437,436851.0179,623887.2007,-0.102839114,0.5705357707,0.8148085977
105,-0.8512811057,-0.5223125429,0.05010070163,1,-5840000000,139000000000,60400000000,7365975.364,441036.4224,629864.5711,-0.1038244002,0.5704770598,0.81472475
106,-0.8512310454,-0.5223125643,0.05094394803,1,-5840000000,139000000000,60400000000,7365210.064,445221.3942,635841.3234,-0.1048095846,0.5704177891,0.8146401027
107,-0.8511801499,-0.5223125858,0.05178714448,1,-5840000000,139000000000,60400000000,7364437.536,449405.9291,641817.4518,-0.1057946661,0.5703579586,0.814554656
108,-0.8511284191,-0.5223126073,0.05263029013,1,-5840000000,139000000000,60400000000,7363657.782,453590.023,647792.9504,-0.1067796438,0.5702975685,0.8144684101
109,-0.8510758531,-0.5223126289,0.05347338415,1,-5840000000,139000000000,60400000000,7362870.802,457773.6718,653767.8133,-0.1077645167,0.5702366187,0.814381365
110,-0.851022452,-0.5223126504,0.05431642573,1,-5840000000,139000000000,60400000000,7362076.597,461956.8714,659742.0347,-0.1087492839,0.5701751094,0.8142935207
111,-0.8509682158,-0.5223126719,0.05515941404,1,-5840000000,139000000000,60400000000,7361275.168,466139.6178,665715.6088,-0.1097339444,0.5701130406,0.8142048774
112,-0.8509131446,-0.5223126934,0.05600234823,1,-5840000000,139000000000,60400000000,7360466.516,470321.9067,671688.5296,-0.1107184971,0.5700504124,0.8141154351
113,-0.8508572384,-0.5223127149,0.05684522749,1,-5840000000,139000000000,60400000000,7359650.641,474503.7341,677660.7912,-0.1117029413,0.5699872248,0.814025194
114,-0.8508004973,-0.5223127364,0.05768805099,1,-5840000000,139000000000,60400000000,7358827.545,478685.0959,683632.3879,-0.1126872758,0.5699234779,0.8139341541
115,-0.8507429213,-0.5223127579,0.0585308179,1,-5840000000,139000000000,60400000000,7357997.227,482865.9879,689603.3138,-0.1136714998,0.5698591717,0.8138423155
116,-0.8506845104,-0.5223127794,0.05937352741,1,-5840000000,139000000000,60400000000,7357159.689,487046.4062,695573.563,-0.1146556122,0.5697943064,0.8137496783
117,-0.8506252649,-0.5223128009,0.06021617868,1,-5840000000,139000000000,60400000000,7356314.932,491226.3465,701543.1297,-0.1156396121,0.5697288819,0.8136562426
118,-0.8505651846,-0.5223128223,0.06105877087,1,-5840000000,139000000000,60400000000,7355462.957,495405.8048,707512.008,-0.1166234985,0.5696628985,0.8135620085
119,-0.8505042697,-0.522312844,0.06190130319,1,-5840000000,139000000000,60400000000,7354603.763,499584.777,713480.192,-0.1176072705,0.5695963559,0.8134669762
120,-0.8504425202,-0.5223128654,0.06274377476,1,-5840000000,139000000000,60400000000,7353737.353,503763.2589,719447.6759,-0.1185909271,0.5695292545,0.8133711455
121,-0.8503799362,-0.5223128869,0.06358618481,1,-5840000000,139000000000,60400000000,7352863.727,507941.2466,725414.4538,-0.1195744673,0.5694615942,0.8132745167
122,-0.8503165178,-0.5223129083,0.06442853247,1,-5840000000,139000000000,60400000000,7351982.886,512118.7358,731380.5199,-0.1205578902,0.5693933751,0.8131770898
123,-0.8502522649,-0.5223129299,0.06527081692,1,-5840000000,139000000000,60400000000,7351094.831,516295.7224,737345.8683,-0.1215411948,0.5693245973,0.8130788651
124,-0.8501871777,-0.5223129514,0.06611303736,1,-5840000000,139000000000,60400000000,7350199.562,520472.2025,743310.4932,-0.1225243801,0.5692552608,0.8129798425
125,-0.8501212563,-0.5223129728,0.06695519294,1,-5840000000,139000000000,60400000000,7349297.081,524648.1718,749274.3887,-0.1235074452,0.5691853658,0.8128800221
126,-0.8500545006,-0.5223129943,0.06779728285,1,-5840000000,139000000000,60400000000,7348387.388,528823.6263,755237.549,-0.1244903891,0.5691149122,0.8127794041
127,-0.8499869108,-0.5223130157,0.06863930625,1,-5840000000,139000000000,60400000000,7347470.484,532998.5619,761199.9681,-0.1254732109,0.5690439002,0.8126779885
128,-0.8499184869,-0.5223130373,0.06948126231,1,-5840000000,139000000000,60400000000,7346546.371,537172.9745,767161.6404,-0.1264559095,0.5689723297,0.8125757755
129,-0.8498492291,-0.5223130588,0.07032315023,1,-5840000000,139000000000,60400000000,7345615.048,541346.86,773122.5598,-0.127438484,0.568900201,0.8124727651
130,-0.8497791373,-0.5223130802,0.07116496915,1,-5840000000,139000000000,60400000000,7344676.518,545520.2143,779082.7206,-0.1284209335,0.5688275141,0.8123689575
131,-0.8497082116,-0.5223131017,0.07200671827,1,-5840000000,139000000000,60400000000,7343730.78,549693.0332,785042.117,-0.129403257,0.5687542689,0.8122643527
132,-0.8496364521,-0.5223131232,0.07284839674,1,-5840000000,139000000000,60400000000,7342777.837,553865.3128,791000.743,-0.1303854535,0.5686804656,0.8121589509
133,-0.8495638589,-0.5223131446,0.07369000376,1,-5840000000,139000000000,60400000000,7341817.688,558037.0489,796958.5928,-0.131367522,0.5686061044,0.8120527521
134,-0.849490432,-0.5223131661,0.07453153848,1,-5840000000,139000000000,60400000000,7340850.335,562208.2374,802915.6605,-0.1323494617,0.5685311851,0.8119457565
135,-0.8494161716,-0.5223131876,0.07537300008,1,-5840000000,139000000000,60400000000,7339875.779,566378.8742,808871.9404,-0.1333312715,0.568455708,0.8118379642
136,-0.8493410776,-0.5223132091,0.07621438777,1,-5840000000,139000000000,60400000000,7338894.02,570548.9553,814827.4266,-0.1343129504,0.5683796731,0.8117293752
137,-0.8492651502,-0.5223132305,0.07705570067,1,-5840000000,139000000000,60400000000,7337905.06,574718.4765,820782.1132,-0.1352944975,0.5683030805,0.8116199897
138,-0.8491883895,-0.522313252,0.07789693799,1,-5840000000,139000000000,60400000000,7336908.899,578887.4337,826735.9945,-0.1362759119,0.5682259302,0.8115098078
139,-0.8491107954,-0.5223132735,0.07873809889,1,-5840000000,139000000000,60400000000,7335905.539,583055.8229,832689.0644,-0.1372571925,0.5681482222,0.8113988296
